Prob_0,Prob_1,Prob_2,Prob_3
0.4588668237604391,0.22983821783360708,0.24471082729094643,0.06658413111500765
0.3649632887145484,0.3063044848050551,0.26022445743921885,0.06850776904117747
0.4818763256840189,0.20947760865858028,0.23842582690169017,0.07022023875571065
0.4750518398113353,0.2164152556916594,0.2420709649453903,0.0664619395516149
0.3357695232858469,0.32727871818730636,0.2665119224125474,0.07043983611429908
0.47977681508614567,0.21282768869650992,0.2419457900317742,0.06544970618557046
0.2248395050416006,0.3599140554318437,0.16442342742951047,0.25082301209704533
0.46294483596388675,0.22695017725515476,0.24601342342082583,0.06409156336013268
0.38754094153662527,0.2879476984968973,0.2589158235306312,0.06559553643584648
0.607305273171123,0.07883585203720382,0.18875644697800492,0.12510242781366812
0.47945788808453277,0.21286005474097197,0.2415066054798494,0.06617545169464571
0.46676700934573473,0.22357036604099878,0.24437013631788765,0.06529248829537884
0.4635840693297398,0.2264067072906285,0.2458376035191746,0.06417161986045708
0.43699862296716635,0.2482177764862036,0.2503060058184927,0.06447759472813745
0.4242293128747457,0.25866347758028263,0.2497907580312386,0.06731645151373317
0.5141215516026382,0.17206800060174196,0.22292888646717518,0.09088156132844444
0.36775719767065257,0.29830115805460755,0.271099970809433,0.06284167346530663
0.454820274885591,0.22796248640597205,0.23502198059118984,0.08219525811724696
0.5424551704212599,0.15681442098126297,0.2243288660060643,0.07640154259141298
0.46547045625837685,0.22485099846351372,0.24542066653447916,0.06425787874363055
0.4264531908529361,0.25667475296708525,0.2538669568455494,0.06300509933442915
0.2813884384187262,0.3825711144288246,0.2223113424051446,0.1137291047473046
0.38280529442281713,0.29238420153658956,0.25717760567914166,0.0676328983614516
0.4766749942117836,0.21540571758424562,0.2426031859955735,0.06531610220839733
0.035959954765022006,0.5309217183828395,0.060434503125853134,0.3726838237262858
0.40805115321363133,0.27095019686374594,0.24268701074340332,0.07831163917921949
0.39193287476419325,0.28545759421603484,0.2456928401063197,0.07691669091345223
0.45859433434494873,0.23055472822457776,0.24709652508348995,0.0637544123469836
0.45708740215860055,0.23139716950305195,0.24529614939251543,0.06621927894583222
0.39123775174185044,0.28468445142157395,0.25951316340130487,0.06456463343527086
0.39529156436216545,0.28011556709016383,0.26257561674646374,0.062017251801207054
0.4541325350628625,0.23419746424030152,0.24809457705674268,0.06357542364009333
0.15619887655842019,0.47666893703169416,0.15442500509902415,0.2127071813108617
0.40533903750121814,0.2725533413610449,0.2602755903290105,0.06183203080872636
0.38994612866849965,0.28370640841613776,0.26439574604309735,0.06195171687226522
0.45111942386183096,0.23636912708733204,0.24631540512371097,0.06619604392712575
0.5383765785127929,0.16063358560794175,0.2256278306526383,0.0753620052266271
0.5905436467030236,0.1147742190820154,0.20936939085247575,0.08531274336248525
0.44538059747157255,0.24138974483099915,0.2500428103420445,0.06318684735538391
0.4219907302731434,0.2600409710835021,0.25568286394072,0.06228543470263428
0.22150317134724104,0.4085941501179662,0.17855301057781356,0.19134966795697939
0.45404434196228766,0.23141600875809074,0.23931607244971317,0.07522357682990845
0.004882249665678124,0.22444258768360745,0.010125510355125709,0.7605496522955878
0.4897483932845131,0.20430571195934943,0.2392764583841182,0.06666943637201932
0.6260073597895248,0.06670809543773691,0.18288006874654253,0.12440447602619578
0.4726146873177817,0.21887107545022977,0.24369053229237456,0.06482370493961404
0.4171985483346345,0.2614076990525686,0.23856731931239625,0.0828264333004007
0.35252609500757826,0.3131839483706716,0.26749587945083575,0.06679407717091428
0.6499477186006046,0.052435030095696854,0.17402975174128907,0.12358749956240907
0.39745037725553395,0.2805650338050013,0.2552199032079447,0.06676468573152021
0.46928889732848716,0.2216172406239558,0.2443489406068453,0.06474492144071173
0.4078125034145786,0.2702604258071497,0.24024437021399395,0.08168270056427743
0.43707848757061546,0.24758100072189024,0.2458042904231935,0.06953622128430066
0.5258091624135224,0.17243045652225894,0.2289618577499697,0.07279852331424916
0.4503083630249423,0.23724882324498905,0.24765675037289706,0.06478606335717138
0.39209614234408224,0.28233793485861464,0.26178767756198656,0.06377824523531676
0.5404098064129219,0.145732627247398,0.21528148661965685,0.09857607972002316
0.44928749396874407,0.2381175211281164,0.24907715027340677,0.06351783462973279
0.6074967175520298,0.09439714497347453,0.19814713744206455,0.09995900003243154
0.4682526746788496,0.22252898999478268,0.2447469338516508,0.06447140147471678
0.06857113257613469,0.46786019625011294,0.08278338319797107,0.3807852879757811
0.4185451850998855,0.2630433209759169,0.24666754689937592,0.07174394702482166
0.4684276977463761,0.22135005665985,0.2412704729536033,0.06895177264017048
0.13679302273374616,0.47909067679630385,0.13860577300794022,0.2455105274620098
0.4618496602092144,0.2273454422088464,0.24419110899417487,0.06661378858776432
0.47023084420447653,0.22087199046150868,0.24426872333235447,0.06462844200166011
0.3744145702358045,0.2990643062781856,0.25835490732614885,0.06816621615986074
0.4164994436087906,0.2650579638562571,0.2496130150459255,0.06882957748902677
0.45140114157075073,0.23646609901366372,0.24882989521847518,0.06330286419711037
0.03632706274153084,0.4830216561645932,0.05561032194679098,0.4250409591470846
0.44273192649859067,0.24336697982518238,0.2478424211673845,0.06605867250884233
0.6548048322655036,0.04654563883697757,0.1688672600531663,0.12978226884435232
0.44226685767767604,0.2438019318312802,0.2507829338900134,0.0631482766010304
0.3901016546621359,0.2850845134335993,0.2611109498387914,0.06370288206547339
0.3965645195373864,0.27934456475550284,0.2619214293254253,0.0621694863816851
0.46551965013049146,0.22469211452830457,0.24493667793809815,0.06485155740310602
0.5480295977997672,0.12548948855222272,0.2051150027289775,0.12136591091903252
0.49208695920745005,0.19675037926161915,0.23150688392009175,0.07965577761083903
0.3435103813386153,0.3227045007331971,0.263241196883153,0.0705439210450345
0.45673972665908047,0.22344991959696972,0.2315857880407557,0.08822456570319409
0.48902235396345517,0.2049329911300721,0.23963675877065982,0.06640789613581302
0.36593885648131463,0.30541747502418687,0.2604317365721385,0.06821193192236001
0.1558437733915669,0.48496419031440946,0.15829978267279557,0.20089225362122803
0.4602735752221605,0.22892550174355963,0.2454506827036919,0.06535024033058799
0.37132561849820356,0.3032779725056908,0.24502140008545806,0.08037500891064765
0.38426274410517275,0.28742676078453655,0.2658725876180733,0.06243790749221748
0.4658308865671939,0.22448474164622192,0.24507423055492877,0.06461014123165545
0.3603874528987304,0.2971758719642877,0.21957953871910152,0.12285713641788029
0.4314245240450419,0.2526072962614001,0.25342776020439023,0.06254041948916751
0.44504890231228555,0.2402437776956885,0.2428632225094121,0.07184409748261368
0.3901065878871688,0.2871778597232045,0.247053567052446,0.07566198533718063
0.36488518115436774,0.30761721681912024,0.25636914123496357,0.07112846079154833
0.42124448254355285,0.26115516569737734,0.251023619390757,0.06657673236831266
0.45335070881670503,0.23409134072739957,0.24433707349176337,0.06822087696413193
0.4312635263515673,0.2528815738738989,0.2497864026513627,0.06606849712317112
0.4558378957325518,0.23282999228930565,0.24772745329542223,0.06360465868272049
0.3946925517845237,0.28172415546019447,0.2403939262266315,0.08318936652865046
0.41253430349107906,0.26703413820282274,0.2582031154444377,0.06222844286166052
0.43339730202664306,0.2511572375121086,0.25148416355538705,0.06396129690586107
0.5733606110137298,0.12513183082138662,0.21212313525330467,0.08938442291157908
0.3885128749985793,0.28580594692843464,0.26263977634798374,0.06304140172500239
0.49514421588164875,0.19882408497097154,0.2368359881393119,0.06919571100806798
0.49213254703282405,0.20174597271386216,0.23745534992754447,0.06866613032576951
0.4284746845633134,0.25480590990955665,0.25442010880977045,0.06229929671735948
0.4181274774327608,0.2637288303256969,0.2514436731149089,0.06670001912663351
0.5785626521644459,0.09543533401523288,0.1942305614050215,0.1317714524153002
0.26364569346084593,0.14780542825371748,0.13176893409405066,0.4567799441913856
0.45800277715289167,0.23096553666054515,0.2466461961651447,0.06438549002141819
0.3804498482364886,0.29266531508530547,0.262279106367373,0.06460573031083319
0.4394408173224778,0.24553639284397222,0.24529331042652655,0.06972947940702351
0.4671506856035729,0.22327471832281542,0.24437503601502455,0.06519956005858729
0.3341149424174248,0.24807534636234962,0.18484449014322746,0.23296522107699866
0.4604935823638051,0.2276257717269783,0.24201699907703206,0.06986364683218448
0.43910770720075404,0.24612900030543003,0.24676922032491255,0.0679940721689033
0.4674852553534299,0.22109135671175098,0.2396902883613146,0.07173309957350452
0.48495627480883813,0.20844600596851628,0.24066712628537615,0.06593059293726942
0.43520492665507393,0.24968779515607348,0.2508952331030799,0.06421204508577263
0.0016997402410248808,0.37126820628257534,0.006980489524972033,0.6200515639514284
0.37536194495440584,0.29432981617168397,0.26531247104563227,0.06499576782827808
0.42543216331406297,0.2546501660033528,0.23898576868275218,0.08093190199983215
0.003433793152634045,0.34746406104200334,0.010007150870800756,0.6390949949345621
0.43862161512448694,0.2468502175513254,0.2517343375656329,0.06279382975855492
0.4151443376414818,0.26620599127230565,0.2502428378070371,0.06840683327917561
0.4850662214866645,0.2078629938524462,0.23977016376822852,0.06730062089266085
0.6059091485873972,0.06723931459835603,0.18008827407389033,0.1467632627403565
0.3367697333816324,0.3263257105739371,0.2667787527257179,0.07012580331871236
0.013761511741796675,0.456973715078876,0.028794933214631054,0.5004698399646961
0.44509171203168846,0.24156432390023708,0.24873328425196076,0.06461067981611382
0.44151253491360887,0.24454223106869907,0.25057854705214433,0.06336668696554787
0.08661435469607416,0.5442374214371711,0.1148216390308215,0.25432658483593307
0.4333248015642679,0.2508770572863587,0.2518119400045222,0.06398620114485117
0.6244412779825316,0.06603562842862712,0.18212510372823512,0.12739798986060627
0.5320390817434004,0.16757144062190638,0.22842564897412,0.07196382866057331
0.4678836882265505,0.22252410287860236,0.24377672140736575,0.06581548748748134
0.3903146669015875,0.2864197996142839,0.2558054601278336,0.06746007335629522
0.4675910995335426,0.22291705517297272,0.2442601677945671,0.06523167749891759
0.40457317238735024,0.2745889951847817,0.25542408409691186,0.06541374833095615
0.4605721450572349,0.22891937404349502,0.24658580034270758,0.0639226805565628
0.47458999826473147,0.21676186857190097,0.24206198253754616,0.0665861506258216
0.5547542849392494,0.13928571600116452,0.21595086757234597,0.09000913148724014
0.48262808341621777,0.21038545073919515,0.241086971878568,0.06589949396601914
0.36296948805078627,0.30342224436907655,0.26966144640604633,0.06394682117409084
0.2675437654393648,0.39697481577984667,0.22795742582939613,0.10752399295139253
0.49445754229318517,0.2002520249047731,0.2380442671494077,0.06724616565263412
0.43641151230413133,0.24843134799734226,0.25146638072942606,0.06369075896910026
0.4944762734718508,0.20003893153143118,0.23797060137576165,0.06751419362095609
0.43052798933453745,0.25348016123848727,0.24971083302910663,0.06628101639786875
0.3618194799214933,0.3018955269740131,0.27285770268211207,0.06342729042238177
0.4164454537757068,0.26512735434851326,0.2512291187943777,0.06719807308140249
0.41600780926448594,0.264975986497177,0.25598563791126394,0.06303056632707335
0.6189949003035795,0.08518747237270223,0.19421401221361817,0.10160361511010031
0.6205762127545001,0.07261138776210835,0.18650176317652986,0.12031063630686106
0.4348375277652046,0.24997395837489406,0.25158740798545176,0.06360110587444959
0.2363217674020223,0.419085246288821,0.19974301785490028,0.14484996845425663
0.45011345133555763,0.23658992320063785,0.2440733696162299,0.06922325584757466
0.1600378392946728,0.46940997994778866,0.15469277079595223,0.21585940996158612
0.36888039395128525,0.30526994595113033,0.24361597032526758,0.08223368977231704
0.46715260986378604,0.22260938974947164,0.2424329855850002,0.06780501480174213
0.4768824900055648,0.21524496887243608,0.24258742012482432,0.06528512099717489
0.40116962010044965,0.27548677063161364,0.2609431441793612,0.062400465088575455
0.3603589772953502,0.3129275369864183,0.24700126511309695,0.07971222060513465
0.3833568206178834,0.2930320331727089,0.24836187983798266,0.0752492663714251
0.5494797641724406,0.15122750528584522,0.22283096424745916,0.07646176629425513
0.4328262499029889,0.25112212442033177,0.24610333986086924,0.06994828581581003
0.45313715639706537,0.23377003402250118,0.24287483485805378,0.07021797472237962
0.01738489216501058,0.5324072119772864,0.03927593310952854,0.41093196274817473
0.08080801151929616,0.5414277049575034,0.10762550912499906,0.270138774398201
0.4081363644536969,0.271795784197132,0.2467651892658605,0.07330266208331088
0.46877563483086737,0.2220174611699843,0.24436690848669304,0.06483999551245524
0.5180053860667846,0.17990455801144414,0.232254101458101,0.06983595446367004
0.3282022137525367,0.3380272553181941,0.2570001078917774,0.07677042303749156
0.37960499610311266,0.2961341058536271,0.25115130285160836,0.07310959519165187
0.44844327034535214,0.238467146885122,0.24611815594074313,0.06697142682878264
0.31828027614729376,0.3461102648124728,0.257171256725296,0.0784382023149374
0.41328405734522694,0.2674353567973007,0.2548984567266306,0.06438212913084172
0.4494133340888581,0.23661582674677434,0.2425443702790912,0.07142646888527635
0.41916550388840407,0.26275032886405264,0.24835570428334064,0.06972846296420267
0.4754940087632937,0.2160831776411642,0.24207781071248066,0.06634500288306165
0.4326755052561296,0.2517328796371444,0.24992640878459926,0.06566520632212679
0.44222130664516396,0.2439256385906799,0.24924947110317702,0.06460358366097908
0.3819103151014106,0.28914718032522424,0.2667927127652953,0.06214979180806966
0.43748442785943137,0.2477056226995422,0.25221893623036507,0.06259101321066116
0.0020188387955512367,0.18510100825151654,0.005210203251687861,0.8076699497012453
0.47945788808453277,0.21286005474097197,0.2415066054798494,0.06617545169464571
0.3671699365079567,0.30219287607429485,0.2655547375745385,0.06508244984320954
0.38913643291561023,0.28779422652582454,0.24517547876856258,0.07789386179000257
0.42645612365628094,0.25675874629967743,0.25313337025893584,0.06365175978510604
0.44509171203168846,0.24156432390023708,0.24873328425196076,0.06461067981611382
0.3399029092587723,0.3307683279527511,0.24006124863486494,0.08926751415361135
0.415911560680017,0.26550001986344024,0.2527848418592361,0.06580357759730641
0.37871752391124375,0.29576264557707443,0.25733091487536586,0.0681889156363157
0.25472279973894685,0.4021380611855553,0.20595536783132334,0.1371837712441745
0.4164486386173161,0.2634229886840982,0.24159273488809813,0.0785356378104875
0.4644375034976943,0.2240477270316771,0.2408844585944503,0.07063031087617824
