max_age,min_age,number,studio_ind,identi,loneliness,generation,segment,new1,new2
61,22,4,0.7380952380952381,9704,11.25,87.52000000000001,Cluster 2,-8.25,73.80952380952381
82,74,2,0.4761904761904761,9705,60.0,98.54,Cluster 1,56.0,47.61904761904761
53,22,4,0.6904761904761905,9706,5.25,82.24000000000001,Cluster 2,-10.25,69.04761904761905
72,72,1,0.5714285714285714,9707,62.0,81.28,Cluster 1,62.0,57.14285714285714
74,62,2,0.5714285714285714,9708,51.0,89.30000000000001,Cluster 1,45.0,57.14285714285714
31,31,1,0.6666666666666666,9709,21.0,40.69,Cluster 5,21.0,66.66666666666666
72,71,2,0.4761904761904761,9710,51.75,90.95,Cluster 1,51.25,47.61904761904761
74,70,2,0.5714285714285714,9711,53.0,91.94,Cluster 1,51.0,57.14285714285714
72,63,2,0.5714285714285714,9712,49.75,88.31,Cluster 1,45.25,57.14285714285714
83,83,1,0.5714285714285714,9713,73.0,92.17,Cluster 1,73.0,57.14285714285714
84,44,2,0.4761904761904761,9715,54.0,89.96000000000001,Cluster 1,34.0,47.61904761904761
61,21,4,0.7380952380952381,9716,11.0,87.19,Cluster 2,-9.0,73.80952380952381
60,12,5,0.7904761904761906,9717,-2.0,93.56,Cluster 2,-26.0,79.04761904761905
83,61,4,0.4761904761904761,9718,37.5,114.91,Cluster 3,26.5,47.61904761904761
62,22,4,0.6904761904761905,9719,12.0,88.18,Cluster 2,-8.0,69.04761904761905
81,51,3,0.3809523809523809,9721,43.5,100.29,Cluster 1,28.5,38.09523809523809
81,81,1,0.5714285714285714,9723,71.0,90.19,Cluster 1,71.0,57.14285714285714
61,20,4,0.7380952380952381,9725,10.75,86.86000000000001,Cluster 2,-9.75,73.80952380952381
63,20,2,0.5,9726,32.25,68.18,Cluster 5,10.75,50.0
61,30,3,0.708994708994709,9727,23.25,80.16,Cluster 2,7.75,70.8994708994709
54,23,4,0.7857142857142857,9728,6.25,83.23,Cluster 2,-9.25,78.57142857142857
84,34,4,0.492063492063492,9729,31.5,106.66000000000001,Cluster 3,6.5,49.206349206349195
82,60,4,0.5238095238095237,9730,36.5,113.92,Cluster 3,25.5,52.38095238095237
54,20,3,0.6507936507936508,9731,15.5,72.24000000000001,Cluster 2,-1.5,65.07936507936508
50,12,4,0.6904761904761905,9732,0.5,76.96000000000001,Cluster 2,-18.5,69.04761904761905
84,83,2,0.5714285714285714,9734,63.75,102.83000000000001,Cluster 1,63.25,57.14285714285714
74,42,3,0.6666666666666666,9735,36.0,92.7,Cluster 3,20.0,66.66666666666666
83,82,2,0.2857142857142857,9736,62.75,101.84,Cluster 1,62.25,28.57142857142857
81,62,2,0.5714285714285714,9737,56.25,93.92,Cluster 1,46.75,57.14285714285714
84,30,3,0.3809523809523809,9738,40.5,95.34,Cluster 1,13.5,38.09523809523809
83,71,3,0.5714285714285714,9739,50.0,108.21000000000001,Cluster 1,44.0,57.14285714285714
81,70,2,0.5714285714285714,9740,58.25,96.56,Cluster 1,52.75,57.14285714285714
83,72,2,0.6190476190476191,9741,60.25,98.54,Cluster 1,54.75,61.904761904761905
83,33,3,0.6243386243386243,9742,40.5,95.67,Cluster 3,15.5,62.43386243386243
41,41,1,0.5714285714285714,9743,31.0,50.59,Cluster 5,31.0,57.14285714285714
81,81,1,0.5714285714285714,9745,71.0,90.19,Cluster 1,71.0,57.14285714285714
84,84,1,0.3809523809523809,9747,74.0,93.16000000000001,Cluster 1,74.0,38.09523809523809
64,32,4,0.5714285714285714,9748,16.0,92.80000000000001,Cluster 3,0.0,57.14285714285714
42,20,3,0.7142857142857143,9749,6.5,64.32,Cluster 2,-4.5,71.42857142857143
62,20,3,0.5873015873015873,9750,21.5,77.52000000000001,Cluster 3,0.5,58.730158730158735
83,33,4,0.5793650793650793,9751,30.5,105.67,Cluster 3,5.5,57.93650793650793
83,83,1,0.5714285714285714,9752,73.0,92.17,Cluster 1,73.0,57.14285714285714
54,24,4,0.7857142857142857,9753,6.5,83.56,Cluster 2,-8.5,78.57142857142857
63,24,3,0.6507936507936508,9755,23.25,79.5,Cluster 2,3.75,65.07936507936508
70,61,2,0.3809523809523809,9756,47.75,86.33000000000001,Cluster 1,43.25,38.09523809523809
54,54,1,0.3809523809523809,9757,44.0,63.46,Cluster 5,44.0,38.09523809523809
41,14,4,0.7380952380952381,9758,-5.75,71.68,Cluster 2,-19.25,73.80952380952381
84,40,4,0.5714285714285714,9759,33.0,108.64,Cluster 3,11.0,57.14285714285714
51,20,3,0.7142857142857143,9760,13.25,70.26,Cluster 2,-2.25,71.42857142857143
60,33,2,0.5079365079365079,9761,33.25,70.49000000000001,Cluster 5,19.75,50.79365079365079
72,71,2,0.5714285714285714,9762,51.75,90.95,Cluster 1,51.25,57.14285714285714
63,33,3,0.5873015873015873,9763,25.5,82.47,Cluster 3,10.5,58.730158730158735
62,33,2,0.6190476190476191,9764,34.75,71.81,Cluster 5,20.25,61.904761904761905
50,20,4,0.8333333333333333,9765,2.5,79.6,Cluster 2,-12.5,83.33333333333333
84,81,2,0.5714285714285714,9766,63.25,102.17,Cluster 1,61.75,57.14285714285714
70,63,2,0.4761904761904761,9767,48.25,86.99000000000001,Cluster 1,44.75,47.61904761904761
41,21,2,0.6904761904761905,9768,16.0,53.99,Cluster 2,6.0,69.04761904761905
74,32,4,0.5476190476190476,9769,23.5,99.4,Cluster 3,2.5,54.76190476190476
83,12,6,0.6190476190476191,9770,5.25,118.74000000000001,Cluster 3,-30.25,61.904761904761905
52,24,3,0.7777777777777777,9773,15.0,72.24000000000001,Cluster 2,1.0,77.77777777777777
54,24,4,0.7380952380952381,9774,6.5,83.56,Cluster 2,-8.5,73.80952380952381
74,40,3,0.5079365079365079,9775,35.5,92.04,Cluster 3,18.5,50.79365079365079
71,21,4,0.7023809523809523,9778,18.5,93.78999999999999,Cluster 3,-6.5,70.23809523809523
82,14,5,0.5047619047619047,9779,15.0,108.74000000000001,Cluster 3,-19.0,50.476190476190474
80,63,3,0.5714285714285714,9781,45.75,103.59,Cluster 1,37.25,57.14285714285714
84,52,3,0.5079365079365079,9782,46.0,102.60000000000001,Cluster 1,30.0,50.79365079365079
81,81,1,0.5714285714285714,9784,71.0,90.19,Cluster 1,71.0,57.14285714285714
84,23,4,0.6785714285714286,9785,28.75,103.03,Cluster 3,-1.75,67.85714285714286
53,53,1,0.5714285714285714,9786,43.0,62.470000000000006,Cluster 5,43.0,57.14285714285714
71,32,3,0.7142857142857143,9788,31.25,87.42,Cluster 3,11.75,71.42857142857143
63,51,2,0.3809523809523809,9789,40.0,78.41000000000001,Cluster 5,34.0,38.09523809523809
84,13,6,0.6825396825396824,9790,6.25,119.73,Cluster 3,-29.25,68.25396825396824
84,84,1,0.5714285714285714,9791,74.0,93.16000000000001,Cluster 1,74.0,57.14285714285714
72,30,3,0.6772486772486772,9793,31.5,87.42,Cluster 3,10.5,67.72486772486772
81,24,4,0.5833333333333333,9794,26.75,101.38,Cluster 3,-1.75,58.33333333333333
82,41,2,0.2857142857142857,9795,51.75,87.65,Cluster 1,31.25,28.57142857142857
82,82,1,0.5714285714285714,9797,72.0,91.18,Cluster 1,72.0,57.14285714285714
73,73,2,0.3809523809523809,9798,53.0,92.27,Cluster 1,53.0,38.09523809523809
84,84,1,0.5714285714285714,9799,74.0,93.16000000000001,Cluster 1,74.0,57.14285714285714
51,12,4,0.6904761904761905,9800,1.25,77.62,Cluster 2,-18.25,69.04761904761905
74,42,3,0.5714285714285714,9801,36.0,92.7,Cluster 3,20.0,57.14285714285714
53,11,4,0.7380952380952381,9802,2.5,78.61000000000001,Cluster 2,-18.5,73.80952380952381
62,62,1,0.5714285714285714,9803,52.0,71.38,Cluster 5,52.0,57.14285714285714
62,14,5,0.6507936507936508,9804,0.0,95.53999999999999,Cluster 2,-24.0,65.07936507936508
81,54,3,0.3809523809523809,9806,44.25,101.28,Cluster 1,30.75,38.09523809523809
74,30,4,0.5714285714285714,9807,23.0,98.74000000000001,Cluster 3,1.0,57.14285714285714
71,64,2,0.5714285714285714,9808,49.25,87.98,Cluster 1,45.75,57.14285714285714
70,40,2,0.6190476190476191,9809,42.5,79.4,Cluster 5,27.5,61.904761904761905
43,43,1,0.3809523809523809,9810,33.0,52.57000000000001,Cluster 5,33.0,38.09523809523809
74,43,3,0.5079365079365079,9812,36.25,93.03,Cluster 3,20.75,50.79365079365079
84,61,3,0.3174603174603174,9813,48.25,105.57000000000001,Cluster 1,36.75,31.74603174603174
71,70,2,0.4761904761904761,9814,50.75,89.96000000000001,Cluster 1,50.25,47.61904761904761
50,24,3,0.7777777777777777,9815,13.5,70.92,Cluster 2,0.5,77.77777777777777
74,34,3,0.6031746031746031,9816,34.0,90.06,Cluster 3,14.0,60.317460317460316
82,80,2,0.5714285714285714,9817,61.5,100.52000000000001,Cluster 1,60.5,57.14285714285714
62,20,4,0.7857142857142857,9818,11.5,87.52000000000001,Cluster 2,-9.5,78.57142857142857
71,40,3,0.6666666666666666,9819,33.25,90.06,Cluster 3,17.75,66.66666666666666
72,72,1,0.5714285714285714,9820,62.0,81.28,Cluster 1,62.0,57.14285714285714
64,20,4,0.6626984126984127,9821,13.0,88.84,Cluster 2,-9.0,66.26984126984127
80,11,5,0.6666666666666666,9822,12.75,106.43,Cluster 3,-21.75,66.66666666666666
73,54,3,0.5079365079365079,9823,38.25,96.0,Cluster 3,28.75,50.79365079365079
64,30,3,0.4761904761904761,9824,25.5,82.14,Cluster 3,8.5,47.61904761904761
62,42,3,0.6031746031746031,9825,27.0,84.78,Cluster 3,17.0,60.317460317460316
73,73,1,0.3809523809523809,9826,63.0,82.27,Cluster 1,63.0,38.09523809523809
51,50,2,0.3809523809523809,9827,30.75,70.16,Cluster 5,30.25,38.09523809523809
74,24,3,0.6507936507936508,9828,31.5,86.76,Cluster 3,6.5,65.07936507936508
52,20,4,0.6904761904761905,9829,4.0,80.92,Cluster 2,-12.0,69.04761904761905
74,72,2,0.4761904761904761,9830,53.5,92.60000000000001,Cluster 1,52.5,47.61904761904761
54,13,4,0.7857142857142857,9831,3.75,79.93,Cluster 2,-16.75,78.57142857142857
64,23,4,0.6150793650793651,9832,13.75,89.83000000000001,Cluster 3,-6.75,61.50793650793651
83,82,2,0.5714285714285714,9833,62.75,101.84,Cluster 1,62.25,57.14285714285714
54,12,4,0.8809523809523809,9834,3.5,79.6,Cluster 2,-17.5,88.09523809523809
83,71,2,0.5714285714285714,9835,60.0,98.21000000000001,Cluster 1,54.0,57.14285714285714
52,52,1,0.5714285714285714,9836,42.0,61.480000000000004,Cluster 5,42.0,57.14285714285714
70,62,2,0.3809523809523809,9837,48.0,86.66,Cluster 1,44.0,38.09523809523809
71,71,2,0.5714285714285714,9838,51.0,90.28999999999999,Cluster 1,51.0,57.14285714285714
63,20,3,0.5873015873015873,9839,22.25,78.18,Cluster 3,0.75,58.730158730158735
60,50,2,0.5714285714285714,9840,37.5,76.1,Cluster 5,32.5,57.14285714285714
54,24,3,0.6507936507936508,9841,16.5,73.56,Cluster 2,1.5,65.07936507936508
72,70,2,0.5714285714285714,9843,51.5,90.62,Cluster 1,50.5,57.14285714285714
54,34,3,0.5291005291005291,9844,19.0,76.86,Cluster 5,9.0,52.910052910052904
64,64,1,0.8571428571428571,9845,54.0,73.36,Cluster 4,54.0,85.71428571428571
83,80,2,0.4761904761904761,9846,62.25,101.18,Cluster 1,60.75,47.61904761904761
61,60,2,0.5714285714285714,9847,40.75,80.06,Cluster 5,40.25,57.14285714285714
54,14,3,0.746031746031746,9848,14.0,70.25999999999999,Cluster 2,-6.0,74.60317460317461
60,60,1,0.8571428571428571,9849,50.0,69.4,Cluster 4,50.0,85.71428571428571
72,42,3,0.3809523809523809,9850,34.5,91.38,Cluster 3,19.5,38.09523809523809
72,70,2,0.4761904761904761,9851,51.5,90.62,Cluster 1,50.5,47.61904761904761
82,82,1,0.3809523809523809,9852,72.0,91.18,Cluster 1,72.0,38.09523809523809
81,81,1,0.0,9853,71.0,90.19,Cluster 1,71.0,0.0
73,73,1,0.3809523809523809,9854,63.0,82.27,Cluster 1,63.0,38.09523809523809
71,33,3,0.6031746031746031,9855,31.5,87.75,Cluster 3,12.5,60.317460317460316
70,60,2,0.5714285714285714,9856,47.5,86.0,Cluster 1,42.5,57.14285714285714
80,80,1,0.0,9857,70.0,89.2,Cluster 1,70.0,0.0
84,71,2,0.3809523809523809,9858,60.75,98.87,Cluster 1,54.25,38.09523809523809
80,80,1,0.5714285714285714,9860,70.0,89.2,Cluster 1,70.0,57.14285714285714
61,24,3,0.4761904761904761,9862,21.75,78.18,Cluster 5,3.25,47.61904761904761
82,81,2,0.4761904761904761,9863,61.75,100.85000000000001,Cluster 1,61.25,47.61904761904761
74,70,2,0.5714285714285714,9864,53.0,91.94,Cluster 1,51.0,57.14285714285714
61,21,3,0.8095238095238094,9865,21.0,77.19,Cluster 2,1.0,80.95238095238095
80,50,2,0.4761904761904761,9866,52.5,89.30000000000001,Cluster 1,37.5,47.61904761904761
62,23,4,0.7857142857142857,9867,12.25,88.51,Cluster 2,-7.25,78.57142857142857
53,13,4,0.8571428571428571,9868,3.0,79.27000000000001,Cluster 2,-17.0,85.71428571428571
70,70,1,0.5714285714285714,9869,60.0,79.30000000000001,Cluster 1,60.0,57.14285714285714
34,34,1,0.6666666666666666,9870,24.0,43.660000000000004,Cluster 5,24.0,66.66666666666666
54,53,2,0.4761904761904761,9871,33.75,73.13,Cluster 5,33.25,47.61904761904761
52,21,3,0.9047619047619048,9872,14.25,71.25,Cluster 2,-1.25,90.47619047619048
72,40,2,0.5714285714285714,9873,44.0,80.72,Cluster 5,28.0,57.14285714285714
81,80,2,0.2857142857142857,9874,60.75,99.86,Cluster 1,60.25,28.57142857142857
81,71,2,0.3809523809523809,9875,58.5,96.89,Cluster 1,53.5,38.09523809523809
82,82,1,0.5714285714285714,9876,72.0,91.18,Cluster 1,72.0,57.14285714285714
83,82,2,0.5714285714285714,9877,62.75,101.84,Cluster 1,62.25,57.14285714285714
72,71,2,0.7142857142857142,9878,51.75,90.95,Cluster 4,51.25,71.42857142857142
81,43,3,0.5714285714285714,9879,41.5,97.65,Cluster 3,22.5,57.14285714285714
63,60,2,0.5714285714285714,9880,42.25,81.38000000000001,Cluster 5,40.75,57.14285714285714
60,60,2,0.6666666666666666,9881,40.0,79.4,Cluster 4,40.0,66.66666666666666
73,31,4,0.9007936507936508,9882,22.5,98.41,Cluster 2,1.5,90.07936507936508
52,50,2,0.5714285714285714,9883,31.5,70.82,Cluster 5,30.5,57.14285714285714
80,63,3,0.5079365079365079,9884,45.75,103.59,Cluster 1,37.25,50.79365079365079
53,53,2,0.4761904761904761,9885,33.0,72.47,Cluster 5,33.0,47.61904761904761
60,60,1,0.3809523809523809,9886,50.0,69.4,Cluster 5,50.0,38.09523809523809
53,53,2,0.8095238095238095,9888,33.0,72.47,Cluster 4,33.0,80.95238095238095
44,44,1,0.5714285714285714,9889,34.0,53.56,Cluster 5,34.0,57.14285714285714
42,42,2,0.4761904761904761,9890,22.0,61.580000000000005,Cluster 5,22.0,47.61904761904761
70,70,1,0.0,9892,60.0,79.30000000000001,Cluster 1,60.0,0.0
62,62,2,0.5714285714285714,9894,42.0,81.38,Cluster 5,42.0,57.14285714285714
70,53,2,0.5714285714285714,9895,45.75,83.69,Cluster 5,37.25,57.14285714285714
72,72,1,0.5714285714285714,9896,62.0,81.28,Cluster 1,62.0,57.14285714285714
61,12,5,0.7238095238095238,9897,-1.25,94.22,Cluster 2,-25.75,72.38095238095238
83,54,2,0.5714285714285714,9898,55.75,92.6,Cluster 1,41.25,57.14285714285714
83,71,2,0.5714285714285714,9899,60.0,98.21000000000001,Cluster 1,54.0,57.14285714285714
72,72,1,0.5714285714285714,9900,62.0,81.28,Cluster 1,62.0,57.14285714285714
63,31,3,0.4761904761904761,9901,25.0,81.81,Cluster 3,9.0,47.61904761904761
63,21,4,0.6904761904761905,9902,12.5,88.51,Cluster 2,-8.5,69.04761904761905
64,30,3,0.4656084656084656,9903,25.5,82.14,Cluster 3,8.5,46.56084656084656
53,24,4,0.9285714285714286,9904,5.75,82.9,Cluster 2,-8.75,92.85714285714286
52,13,4,0.6904761904761905,9905,2.25,78.61,Cluster 2,-17.25,69.04761904761905
73,70,2,0.5714285714285714,9907,52.25,91.28,Cluster 1,50.75,57.14285714285714
73,73,2,0.5714285714285714,9908,53.0,92.27,Cluster 1,53.0,57.14285714285714
82,62,3,0.5079365079365079,9909,47.0,104.58000000000001,Cluster 1,37.0,50.79365079365079
80,61,3,0.2539682539682539,9910,45.25,102.93,Cluster 1,35.75,25.39682539682539
73,73,1,0.8571428571428571,9911,63.0,82.27,Cluster 4,63.0,85.71428571428571
81,34,2,0.873015873015873,9913,49.25,84.68,Cluster 4,25.75,87.3015873015873
52,14,3,0.8095238095238094,9914,12.5,68.94,Cluster 2,-6.5,80.95238095238095
84,82,2,0.0,9916,63.5,102.5,Cluster 1,62.5,0.0
74,71,2,0.5714285714285714,9917,53.25,92.27000000000001,Cluster 1,51.75,57.14285714285714
84,73,2,0.5714285714285714,9918,61.25,99.53,Cluster 1,55.75,57.14285714285714
63,63,2,0.4761904761904761,9919,43.0,82.37,Cluster 5,43.0,47.61904761904761
74,53,3,0.5714285714285714,9920,38.75,96.33000000000001,Cluster 3,28.25,57.14285714285714
71,30,3,0.4761904761904761,9921,30.75,86.75999999999999,Cluster 3,10.25,47.61904761904761
81,41,2,0.4761904761904761,9922,51.0,86.99000000000001,Cluster 1,31.0,47.61904761904761
61,61,1,0.5714285714285714,9923,51.0,70.39000000000001,Cluster 5,51.0,57.14285714285714
84,82,2,0.4761904761904761,9924,63.5,102.5,Cluster 1,62.5,47.61904761904761
63,63,2,0.7142857142857142,9925,43.0,82.37,Cluster 4,43.0,71.42857142857142
84,31,3,0.6031746031746031,9926,40.75,95.67,Cluster 3,14.25,60.317460317460316
51,40,2,0.5714285714285714,9927,28.25,66.86000000000001,Cluster 5,22.75,57.14285714285714
81,80,2,0.4761904761904761,9928,60.75,99.86,Cluster 1,60.25,47.61904761904761
33,12,4,0.8333333333333333,9929,-12.25,65.74000000000001,Cluster 2,-22.75,83.33333333333333
73,40,3,0.3809523809523809,9930,34.75,91.38,Cluster 3,18.25,38.09523809523809
52,34,2,0.5238095238095237,9931,27.5,65.53999999999999,Cluster 5,18.5,52.38095238095237
53,20,4,0.6904761904761905,9933,4.75,81.58000000000001,Cluster 2,-11.75,69.04761904761905
80,53,2,0.7142857142857142,9934,53.25,90.29,Cluster 4,39.75,71.42857142857142
72,60,3,0.5714285714285714,9935,39.0,97.32000000000001,Cluster 3,33.0,57.14285714285714
74,31,3,0.6349206349206349,9936,33.25,89.07000000000001,Cluster 3,11.75,63.49206349206349
50,23,2,0.7857142857142857,9937,23.25,60.59,Cluster 2,9.75,78.57142857142857
72,72,1,0.5714285714285714,9938,62.0,81.28,Cluster 1,62.0,57.14285714285714
82,53,3,0.6666666666666666,9939,44.75,101.61000000000001,Cluster 3,30.25,66.66666666666666
81,70,3,0.5714285714285714,9940,48.25,106.56,Cluster 1,42.75,57.14285714285714
54,20,4,0.9285714285714286,9941,5.5,82.24000000000001,Cluster 2,-11.5,92.85714285714286
80,71,2,0.4761904761904761,9942,57.75,96.23,Cluster 1,53.25,47.61904761904761
82,54,3,0.4444444444444444,9945,45.0,101.94,Cluster 1,31.0,44.44444444444444
80,74,2,0.4761904761904761,9947,58.5,97.22,Cluster 1,55.5,47.61904761904761
81,50,2,0.5714285714285714,9948,53.25,89.96000000000001,Cluster 1,37.75,57.14285714285714
71,61,2,0.5714285714285714,9949,48.5,86.99000000000001,Cluster 1,43.5,57.14285714285714
71,60,2,0.3809523809523809,9950,48.25,86.66,Cluster 1,42.75,38.09523809523809
74,14,5,0.6571428571428571,9952,9.0,103.46000000000001,Cluster 3,-21.0,65.71428571428571
63,33,3,0.7142857142857143,9953,25.5,82.47,Cluster 2,10.5,71.42857142857143
54,20,3,0.6507936507936508,9954,15.5,72.24000000000001,Cluster 2,-1.5,65.07936507936508
40,40,1,0.5714285714285714,9955,30.0,49.6,Cluster 5,30.0,57.14285714285714
61,22,4,0.7103174603174602,9956,11.25,87.52000000000001,Cluster 2,-8.25,71.03174603174602
80,13,5,0.6571428571428571,9957,13.25,107.09,Cluster 3,-20.25,65.71428571428571
62,33,2,0.7301587301587301,9958,34.75,71.81,Cluster 4,20.25,73.01587301587301
84,72,2,0.4761904761904761,9959,61.0,99.2,Cluster 1,55.0,47.61904761904761
51,12,4,0.7380952380952381,9960,1.25,77.62,Cluster 2,-18.25,73.80952380952381
82,82,1,0.5714285714285714,9961,72.0,91.18,Cluster 1,72.0,57.14285714285714
83,74,2,0.6666666666666666,9962,60.75,99.2,Cluster 1,56.25,66.66666666666666
83,83,1,0.7619047619047619,9963,73.0,92.17,Cluster 4,73.0,76.19047619047619
42,11,4,0.9285714285714286,9964,-5.75,71.35,Cluster 2,-21.25,92.85714285714286
81,81,1,0.5714285714285714,9965,71.0,90.19,Cluster 1,71.0,57.14285714285714
54,12,4,0.8571428571428571,9966,3.5,79.6,Cluster 2,-17.5,85.71428571428571
73,71,2,0.4761904761904761,9967,52.5,91.61,Cluster 1,51.5,47.61904761904761
64,64,2,0.7142857142857142,9969,44.0,83.36,Cluster 4,44.0,71.42857142857142
60,60,1,0.7619047619047619,9970,50.0,69.4,Cluster 4,50.0,76.19047619047619
52,42,2,0.8571428571428571,9971,29.5,68.18,Cluster 2,24.5,85.71428571428571
51,24,3,0.8412698412698413,9972,14.25,71.58000000000001,Cluster 2,0.75,84.12698412698413
63,30,4,0.7023809523809523,9973,14.75,91.48,Cluster 2,-1.75,70.23809523809523
70,50,2,0.5714285714285714,9974,45.0,82.7,Cluster 5,35.0,57.14285714285714
82,82,1,0.7619047619047619,9975,72.0,91.18,Cluster 4,72.0,76.19047619047619
80,73,2,0.4761904761904761,9976,58.25,96.89,Cluster 1,54.75,47.61904761904761
52,20,4,0.5992063492063492,9978,4.0,80.92,Cluster 2,-12.0,59.92063492063492
84,74,2,0.3809523809523809,9979,61.5,99.86000000000001,Cluster 1,56.5,38.09523809523809
73,44,3,0.3809523809523809,9980,35.75,92.7,Cluster 3,21.25,38.09523809523809
74,40,3,0.5079365079365079,9981,35.5,92.04,Cluster 3,18.5,50.79365079365079
63,33,3,0.6984126984126983,9982,25.5,82.47,Cluster 2,10.5,69.84126984126982
84,84,2,0.5714285714285714,9983,64.0,103.16000000000001,Cluster 1,64.0,57.14285714285714
70,70,1,0.5714285714285714,9984,60.0,79.30000000000001,Cluster 1,60.0,57.14285714285714
61,34,3,0.6031746031746031,9985,24.25,81.48,Cluster 3,10.75,60.317460317460316
80,70,2,0.4761904761904761,9986,57.5,95.9,Cluster 1,52.5,47.61904761904761
53,22,3,0.6507936507936508,9987,15.25,72.24000000000001,Cluster 2,-0.25,65.07936507936508
53,13,4,0.7380952380952381,9988,3.0,79.27000000000001,Cluster 2,-17.0,73.80952380952381
61,33,4,0.5238095238095237,9990,14.0,91.15,Cluster 3,0.0,52.38095238095237
70,70,1,0.5714285714285714,9991,60.0,79.30000000000001,Cluster 1,60.0,57.14285714285714
70,70,1,0.3809523809523809,9992,60.0,79.30000000000001,Cluster 1,60.0,38.09523809523809
84,81,2,0.5714285714285714,9994,63.25,102.17,Cluster 1,61.75,57.14285714285714
61,61,2,0.5714285714285714,9995,41.0,80.39000000000001,Cluster 5,41.0,57.14285714285714
84,82,2,0.5714285714285714,9997,63.5,102.5,Cluster 1,62.5,57.14285714285714
63,61,2,0.5714285714285714,9998,42.5,81.71000000000001,Cluster 5,41.5,57.14285714285714
71,22,4,0.5515873015873016,10000,18.75,94.12,Cluster 3,-5.75,55.158730158730165
74,63,2,0.4761904761904761,10002,51.25,89.63000000000001,Cluster 1,45.75,47.61904761904761
83,73,2,0.7142857142857142,10003,60.5,98.87,Cluster 4,55.5,71.42857142857142
82,82,1,0.5714285714285714,10005,72.0,91.18,Cluster 1,72.0,57.14285714285714
61,21,4,0.6071428571428571,10006,11.0,87.19,Cluster 3,-9.0,60.71428571428571
72,24,3,0.8412698412698413,10007,30.0,85.44,Cluster 4,6.0,84.12698412698413
82,54,3,0.5714285714285714,10009,45.0,101.94,Cluster 1,31.0,57.14285714285714
54,22,4,0.7857142857142857,10010,6.0,82.9,Cluster 2,-10.0,78.57142857142857
81,70,2,0.4761904761904761,10011,58.25,96.56,Cluster 1,52.75,47.61904761904761
81,71,2,0.6190476190476191,10012,58.5,96.89,Cluster 1,53.5,61.904761904761905
51,11,4,0.7857142857142857,10013,1.0,77.29,Cluster 2,-19.0,78.57142857142857
82,70,2,0.5714285714285714,10014,59.0,97.22,Cluster 1,53.0,57.14285714285714
74,72,2,0.2857142857142857,10016,53.5,92.60000000000001,Cluster 1,52.5,28.57142857142857
53,50,2,0.3809523809523809,10017,32.25,71.48,Cluster 5,30.75,38.09523809523809
73,73,1,0.5714285714285714,10018,63.0,82.27,Cluster 1,63.0,57.14285714285714
81,73,2,0.5714285714285714,10019,59.0,97.55,Cluster 1,55.0,57.14285714285714
61,61,1,0.8571428571428571,10020,51.0,70.39000000000001,Cluster 4,51.0,85.71428571428571
50,20,3,0.8571428571428571,10021,12.5,69.6,Cluster 2,-2.5,85.71428571428571
83,42,4,0.7142857142857142,10022,32.75,108.64,Cluster 3,12.25,71.42857142857142
64,64,1,0.5714285714285714,10023,54.0,73.36,Cluster 5,54.0,57.14285714285714
64,62,2,0.4761904761904761,10024,43.5,82.7,Cluster 5,42.5,47.61904761904761
72,40,3,0.4444444444444444,10025,34.0,90.72,Cluster 3,18.0,44.44444444444444
54,13,4,0.7380952380952381,10026,3.75,79.93,Cluster 2,-16.75,73.80952380952381
72,71,2,0.4761904761904761,10027,51.75,90.95,Cluster 1,51.25,47.61904761904761
84,50,2,0.7142857142857142,10028,55.5,91.94,Cluster 4,38.5,71.42857142857142
64,30,3,0.4656084656084656,10029,25.5,82.14,Cluster 3,8.5,46.56084656084656
64,11,5,0.8063492063492064,10031,0.75,95.87,Cluster 2,-25.75,80.63492063492063
64,13,5,0.7968253968253968,10032,1.25,96.53,Cluster 2,-24.25,79.68253968253968
44,30,2,0.9285714285714286,10033,20.5,58.940000000000005,Cluster 2,13.5,92.85714285714286
81,81,1,0.5714285714285714,10034,71.0,90.19,Cluster 1,71.0,57.14285714285714
44,43,2,0.7142857142857142,10035,23.75,63.230000000000004,Cluster 2,23.25,71.42857142857142
64,54,2,0.4761904761904761,10036,41.5,80.06,Cluster 5,36.5,47.61904761904761
84,74,2,0.4761904761904761,10037,61.5,99.86000000000001,Cluster 1,56.5,47.61904761904761
73,60,2,0.7142857142857142,10038,49.75,87.98,Cluster 4,43.25,71.42857142857142
72,62,2,0.4761904761904761,10039,49.5,87.98,Cluster 1,44.5,47.61904761904761
54,20,3,0.6507936507936508,10040,15.5,72.24000000000001,Cluster 2,-1.5,65.07936507936508
83,71,2,0.1904761904761904,10041,60.0,98.21000000000001,Cluster 1,54.0,19.04761904761904
64,32,2,0.6190476190476191,10042,36.0,72.80000000000001,Cluster 5,20.0,61.904761904761905
72,72,1,0.8571428571428571,10043,62.0,81.28,Cluster 4,62.0,85.71428571428571
73,62,2,0.6190476190476191,10044,50.25,88.64,Cluster 1,44.75,61.904761904761905
81,80,2,0.5714285714285714,10045,60.75,99.86,Cluster 1,60.25,57.14285714285714
82,52,2,0.3809523809523809,10046,54.5,91.28,Cluster 1,39.5,38.09523809523809
64,52,2,0.5714285714285714,10047,41.0,79.4,Cluster 5,35.0,57.14285714285714
51,12,3,0.7142857142857143,10049,11.25,67.62,Cluster 2,-8.25,71.42857142857143
83,83,2,0.5714285714285714,10050,63.0,102.17,Cluster 1,63.0,57.14285714285714
